,FSC-A,SSC-A,HLA-DR,CD3,CD45,CD14,CD56,CD19,CD11c,Population
42,1.075664765625,0.12802353515625,1.5177490981083486,4.661133230846824,5.656702130341674,0.8185884478221658,0.0223649850234014,0.0540906084777859,1.3301380337934614,T_cells
43,0.657156171875,0.111628798828125,1.2374768274377117,3.8513384638838297,4.715900706750541,2.134566639792196,1.643267365674873,-0.3799166802635333,2.0950778718121765,T_cells
44,1.073308671875,0.43525015625,4.142496633870636,0.9877963132461052,4.829511761583245,4.935431342662163,1.173922332348018,0.3139698865699976,3.558193226046229,Monocytes
45,0.98119421875,0.184603359375,1.0162287183074583,0.5731138271691487,4.659033526594297,0.5873664582728431,4.000969318545137,-0.311878771080558,-0.3038174165446342,Other cells
46,0.852263515625,0.131770546875,1.54296357808622,4.736005393205039,5.3500254776988605,1.472189479399379,0.1787001740753405,-0.5774729452451106,0.2084708316889565,T_cells
47,0.920194921875,0.13923640625,2.053516350691996,4.844213839321757,5.369480025077484,0.54873047339384,3.656552119382967,0.4980988604582929,-0.743562945559674,Other cells
48,1.139924140625,0.10505650390625,4.914005555305372,1.0780831775873303,4.884119091584119,0.052991431361337,0.0139900625373821,6.023077209838768,0.0651685718119868,B_cells
49,0.84490375,0.097357822265625,-2.5145578550834213,7.564548796076616,5.73919276628588,0.3007712874937527,0.3667993969032052,0.486805871400392,3.090615630634696,T_cells
50,0.6211776953125,0.104354384765625,1.8694740846438112,5.2720451665622585,5.52039693349369,1.0244149437203065,0.3803426624146341,0.4424229212760715,1.494835432898738,T_cells
51,0.92038609375,0.05698609375,0.4847072023023543,4.808117446726977,4.9747959541162405,0.1408174668428233,-0.3439318464125577,-0.3068138480902926,-0.662139002481917,T_cells
52,0.8017659375,0.070802197265625,-1.702533884336531,6.563168765499332,4.806370245159712,0.3032485740139379,-0.1684749242032252,0.0463879360145658,1.8459124802685527,T_cells
53,0.95369796875,0.165436171875,1.2999759624428229,4.73470963541102,5.548007776736808,0.2279031102563712,2.9320397514296315,-0.555130854344242,-1.1293909146845598,Other cells
54,1.002583828125,0.1649752734375,0.9958025640713232,-0.269439930384395,4.68330640543529,1.134821700313524,4.1213309632206245,-0.7628588708062076,0.4935145034664941,Other cells
55,0.712890859375,0.111999052734375,1.4992755401439617,4.844556367758555,5.148506404538626,1.443798013150092,0.5126657601054677,0.3537038179424583,-0.1937387228494409,T_cells
56,0.6399006640625,0.12335474609375,4.962405205788083,-1.535655946472426,4.039815737947765,0.9500119099151492,-0.3524036329158193,5.331860506319049,1.4111797851451229,B_cells
57,0.807033203125,0.127216396484375,0.6985990813754243,4.664875470975885,5.399896293233993,0.3658305994765061,-0.5547401502838538,0.4921961979498952,-1.0519255522749402,T_cells
58,1.026255,0.12108216796875,-1.1980033459120674,4.851922746116881,5.532660430607982,0.7236628593015413,0.0658918934087171,0.194510742965719,-0.0206553743879094,T_cells
59,1.11730203125,0.157485439453125,-0.1001987797598925,4.909107846907077,5.047529066188063,0.8459989846787708,-0.4444411067649093,0.9308872766179942,0.1109319145863442,T_cells
60,0.845725546875,0.11343810546875,1.0251728697886116,4.233408217361735,4.907955065982476,0.3166770914242338,0.0032348848258404,0.3999156976691392,0.0928838478495279,T_cells
61,0.89460875,0.1278891015625,2.999791094636003,5.06327042213952,5.409064629702644,0.5177036425132424,-0.0313021694156258,-0.2878702254702076,1.5807571880365974,T_cells
62,0.962439296875,0.134976279296875,-0.8170968324667043,4.9113281578825045,5.769540284088969,1.239458025403287,-0.1828629308768308,0.3673633873179717,-0.2854646811826042,T_cells
63,0.76455109375,0.1143064453125,-0.0269627909522358,4.967246390761224,4.969003534664218,0.6282734639787768,-0.0908675314289824,-0.0193953313478774,-0.4798353203118997,T_cells
64,1.43607,0.2144214453125,4.661177743647906,1.722971124126066,4.310413502806871,0.8292054186742365,0.0740091808706157,5.877339103693625,2.255539382916189,B_cells
65,0.865719453125,0.126102001953125,-0.6817021749250617,4.483374535381254,5.3546172109945145,0.2419525993756604,-0.1096003837916546,0.376611444554628,-1.248639978194715,T_cells
66,0.90089671875,0.15589216796875,-0.1322307990758552,5.207200141053161,5.476023249780895,0.9331026267386118,0.0906309213805019,-0.0438326400148516,0.4692842298292315,T_cells
67,1.019003046875,0.16568640625,1.75011612149218,4.19921865051825,5.294070152399264,0.1060730123702942,3.4508591540237075,0.7242540891169437,0.751418468384942,Other cells
68,1.01051703125,0.1729758203125,1.6340948222117342,4.1916921826772855,5.527933180024222,1.0092816139466747,0.214510996743032,-0.4935531369768244,-0.9473019878723776,T_cells
69,1.25053,0.345760234375,2.579957098898117,0.571224533489175,4.6356425707898,5.3521205396634,2.228744321966089,0.5497156819582306,2.8424146765370564,Monocytes
70,0.810589609375,0.091349619140625,0.8920080916512788,4.897490903464364,4.996948584080916,0.2179100421519244,0.4304295699255939,-0.6526581631469257,0.5809055644382093,T_cells
71,0.8329578125,0.11197265625,0.7552932208626163,4.705548845088082,5.177828432696029,0.8405426654142738,0.3828120315546354,0.3798435504388503,-1.07256542368727,T_cells
72,1.244113359375,0.375982421875,3.5796518488117983,-1.0996973343191354,4.669152262862123,4.886327019092054,0.1209915936340261,-0.1867971216036378,2.8307564836495955,Monocytes
73,1.220781015625,0.5150297265625,3.465559544243503,-0.2397251283721006,4.733735518984839,5.284105819004832,-0.8015091925073793,-0.579564562735557,3.688330382471407,Monocytes
74,0.780887265625,0.0782254345703125,5.231512692264149,1.7328202721248325,4.771234507142625,0.1421019014804374,-0.3269630920330296,4.871709758050538,0.6469203754462436,B_cells
75,0.432122578125,0.13357025390625,4.731926629897287,-0.3634901297851506,4.744717935355816,1.2280903124276037,0.5612528899993218,6.118013196720961,1.017587092959645,B_cells
76,0.833905234375,0.09322853515625,4.61710608684901,1.4134506809073784,5.107640603681731,-0.0152650462463897,0.0606360768726211,5.5995340634168365,0.4585714904806542,B_cells
77,3.705053125,0.4578772265625,-2.4820508592528303,8.289766668865987,6.584815860992596,2.263247356453153,-0.0840649234614718,1.097274621026478,3.664888441795262,T_cells
78,0.77015703125,0.1691555859375,4.677426829094792,0.7897806589043128,5.293340545764426,1.1879682262274225,0.067064774655845,6.174022261704111,-0.2840964874835437,B_cells
79,1.183844765625,0.16931341796875,1.5528112698271594,4.365696120122113,5.575810306710327,0.7395894929606093,3.613654737265551,1.2017125459233078,1.095447654190869,Other cells
80,0.9700925,0.085035966796875,5.016751352713463,2.03449584409765,5.013897426824686,0.228917593470448,0.1484164112500317,5.575108534440899,1.8625557242474609,B_cells
81,0.742510078125,0.080804658203125,3.827096372779335,-1.8453995191928008,5.059038202613393,-0.2312251601245291,-0.0531233533837893,5.526822798281372,1.780121266436017,B_cells
82,0.9590509375,0.1662708984375,0.5511811755574957,0.0190120117970913,4.941706440349318,0.2755353582811866,2.061496171840446,-0.0059925804692456,-0.1562703520943522,Other cells
83,0.728929296875,0.123270732421875,5.21923779773068,2.271479722201774,4.997123445872831,1.1674902717981313,-0.7838165066384691,5.615550869100382,0.8566099781308512,B_cells
84,1.141818671875,0.10560859375,0.3418689839434852,3.833078146180163,4.924135108551196,0.9134693543633576,-0.0831283872650137,0.2552598829636723,0.217133078356488,T_cells
85,1.165986796875,0.142885615234375,0.2808782081356428,5.540229999249036,5.52657207664778,0.6677092474424102,-0.1125867887830657,-0.0595919857239459,-0.3151446247844386,T_cells
86,0.87022359375,0.127315400390625,-0.421637839049622,4.955452466249448,5.4975551121145765,0.2868816011038195,0.1789812787153362,0.601126846042408,-0.6617377605092375,T_cells
87,0.913012265625,0.1093376171875,-0.2096119551344986,4.265662918765129,5.044168441253427,0.3743687803052112,-0.2860017290544531,-0.4889848515693749,0.4955877984104082,T_cells
88,0.783258828125,0.107098046875,0.5326978348156617,5.134863781638002,5.162241918825958,0.6533018822885883,-0.0676044062592009,0.3642847457540286,0.2858006448854976,T_cells
89,0.731168046875,0.124605966796875,0.5911403281678742,5.331319925106707,5.433331285862247,0.7539488229813123,0.306689618424762,-0.1952631176002974,0.1972003284354978,T_cells
90,0.9500375,0.2630501171875,4.765660735029717,2.367019424018554,4.365422156285515,0.9149527984384028,3.448990164298568,-0.0941277543922293,4.226666088031973,Other cells
91,0.785953203125,0.1427871875,0.1043892316694773,4.015026067155697,4.825783969015417,1.1307794238424205,2.8505157139392447,0.0238721124295356,0.8449474958735113,Other cells
92,1.065948125,0.150018994140625,0.7097300814183649,4.620979983457994,5.280229793504349,0.5875349488204562,2.4589528067493114,0.1979571029724295,-1.2007554287192137,Other cells
93,0.8185865625,0.11129994140625,5.587828238073296,2.588030624466647,5.280563452692759,0.4844630209466768,0.2520013440438385,6.0154788694067935,-1.7436837919451191,B_cells
94,0.997320859375,0.12969240234375,-0.4526101056506605,5.582592541827188,5.822994272638486,0.9213642200764436,-0.4211285284369034,0.1385184058135194,1.225605384442258,T_cells
95,0.955549609375,0.083641337890625,4.61080252004182,2.166310456765029,5.248171527707973,0.1736159933604062,-0.3040304219077995,5.6749959349988846,0.9108161986978908,B_cells
96,1.2007928125,0.131996796875,0.5355120957753629,4.357349633409401,5.691158741930753,0.5768651604405994,-0.427750406451774,0.4421934914188712,0.4661482296218059,T_cells
97,0.89994125,0.27070294921875,3.583942408406969,1.2995022722702352,4.944055199215129,2.5338006983545336,-0.8164891964725347,0.4111775502599719,4.651342857386471,Monocytes
98,0.793336484375,0.082896015625,5.492267538668756,2.149000201582335,4.885762657258572,0.4118697620365104,-0.4051139553666357,5.146642341639796,1.366781690037637,B_cells
99,0.814093515625,0.156281640625,-0.2850829703303452,0.3929422497043177,4.62495847216587,-0.047155516312294,4.236446928230436,0.9083084912586916,-0.5924993667315647,Other cells
100,0.671953515625,0.162125419921875,-0.2810980694489204,4.482847895515856,5.37775804396689,0.3978603798289954,2.342454820281372,0.0488472209887655,0.7475461556132803,Other cells
101,0.94002765625,0.14697408203125,1.1571666807103638,4.823942091387355,5.48062820042338,0.464366920155702,2.896193446996973,-0.3300762245526307,-1.1105652414854152,Other cells
102,0.8874425,0.133729873046875,0.63673060090187,5.119289243259317,5.667952971185132,0.4305819877406319,-0.3245051820853717,-0.1299850121081736,-0.4367459315970865,T_cells
103,0.99790421875,0.1352925390625,0.7176824723961909,0.655677289048814,4.724738144356047,1.05170438950098,3.512015208808612,-0.4669185310972353,0.2046253389478417,Other cells
104,0.84015140625,0.0710254345703125,4.61554305921684,0.0495766673531063,4.861050278653854,-0.2027272001972473,0.0779043067274208,5.470217360670977,-0.0648514069592012,B_cells
105,0.90902890625,0.18405125,1.6002966658956428,4.752518509873927,5.415912367288935,1.0089618909428335,4.002855477547943,-1.3768475399868532,0.6203488453662721,Other cells
106,0.72665171875,0.1464237890625,1.531020900019208,4.633173352297794,5.509023488476047,0.7453592896902359,2.7151864184194685,0.5066320909590403,-0.983212499217319,Other cells
107,0.86132296875,0.147309541015625,0.5859795418360506,-0.694041770412455,4.404888747818074,-0.0012079028284509,3.4349124419359938,-0.8194548555483749,-0.1052320686387122,Other cells
108,1.195298828125,0.113028828125,-1.261782016370598,4.707266408325003,4.880475440025998,0.1424004377534857,0.1571936647609904,-0.2272577011806394,-0.0413446663932359,T_cells
109,0.882363515625,0.085671474609375,5.862970297467885,0.9511694412231224,5.017204403850705,0.7182517062079952,-0.1668612310746647,5.625131837108484,0.7974014877388729,B_cells
110,1.564609375,0.4303323828125,4.178870083928354,1.6225207659553258,5.033370096543012,5.599776714531382,0.2461189642170716,-0.5781954101603127,3.820731326035055,Monocytes
111,0.71746828125,0.2619878515625,1.3354649456773953,0.5609261797866776,4.321136143797884,1.3686816337040038,0.0062390879278115,4.205590888314558,-0.5399667673328568,B_cells
112,0.825954921875,0.066084208984375,1.2942485284721763,4.625612719433105,5.144606467790522,1.154542583728803,0.0779390234286363,-0.3264846324004753,-1.1816514394976143,T_cells
113,0.675623203125,0.13806201171875,-0.6785474124891615,-0.7149073331093322,3.880080494092407,0.307481491993734,4.320947474086935,-1.4545452988996843,0.3430607924330698,Other cells
114,1.130633203125,0.138300244140625,2.149147296315276,4.288846939326669,5.26051993788615,0.3348899524540065,0.296085438285533,0.0980409850996527,0.4834883900499103,T_cells
115,0.8797234375,0.140703037109375,-0.5273310752755276,5.044091858381236,5.672633402260601,0.9742409524613532,-0.6328722339106408,0.2912295557271749,-0.1381838687568125,T_cells
116,1.0593365625,0.081773828125,0.6135202024428114,4.310374859692511,5.325835811837007,1.3826917474688758,0.2393844340538854,0.2862197026687528,0.1280523397136888,T_cells
117,1.04012828125,0.124969619140625,0.6733792827114052,4.55012204992407,5.681300735674918,-0.0654784424311892,0.0280723701040086,0.6469059638863661,-1.092744190373053,T_cells
118,1.305078203125,0.5428941015625,3.2153232004807992,1.8302367174449368,4.902745446410516,5.278240321809377,0.1851696124288211,0.9770133232412648,4.1533773820621,Monocytes
119,0.71911828125,0.1565780859375,5.408520733214237,2.0641340464545506,5.031393965943587,0.0409706250260682,-0.5498308924834614,5.66052237137164,1.9857078527233667,B_cells
120,1.0695115625,0.155326875,1.2401103770684554,4.865697155426424,5.666677573671796,0.6016617457765925,-0.1141115192318065,1.010593068617143,0.2430459247361731,T_cells
121,0.822926796875,0.115195791015625,1.0465241511323766,4.50810437384541,5.63794466014724,0.2733435105729435,0.0064305716238054,-0.2306205197088206,-0.7548831445422411,T_cells
122,1.00796328125,0.13051154296875,2.452697845172379,5.394836907323194,5.728718730931571,0.6516688211117534,0.1842611785768614,-0.3584281552157414,-0.6650425024858718,T_cells
123,0.976041484375,0.139502236328125,0.6358687905336485,5.111065698892026,5.4405756250465815,0.9891608297144888,-0.2756701770423398,-0.5638114431679788,1.1952060766988264,T_cells
124,0.794868203125,0.1697112890625,1.2020671750425145,4.568108589108563,5.436328030471157,0.3334836138704811,-0.0265735725687481,-0.3350767487462455,-0.0404983679124433,T_cells
125,0.6238751171875,0.111694208984375,1.82811085425266,4.849817873464125,5.497013513798241,0.9626428776640268,0.2213131279934084,0.5617013720499509,-1.151671672605191,T_cells
126,0.804335390625,0.0817228125,5.332274095960003,-0.2270112439549697,4.99058678059022,0.4660291032816699,0.3888272696294237,5.512398933977642,1.0548069094182415,B_cells
127,1.5741878125,0.561447734375,2.7441118963365305,2.087167685808748,5.166626339405953,5.552064326043452,0.3636758417397862,0.3520209176186092,4.459337377502533,Monocytes
128,0.99758484375,0.1560187890625,0.0385453822178409,4.326329510875032,5.3068188025137095,0.8973448503411174,4.23803215811918,-0.3593732666930109,-1.5320368330014382,Other cells
129,1.15366953125,0.147899443359375,0.7861487135585756,4.992613528056845,5.667797621262117,0.3963910580382709,0.0073092965672918,-0.1768137230578128,0.1705941865825553,T_cells
130,0.896359609375,0.20785623046875,-0.3712905304764053,4.348888951238947,5.538038165395662,0.9391420229185086,-0.0868106627072243,-0.2756298562475114,0.5759005626453074,T_cells
131,1.1835759375,0.16902896484375,2.604784384612092,4.71301555993782,5.58531141018702,2.014742373468276,0.4071396382231586,-0.0965994925687946,0.0648360268046384,T_cells
132,0.734373828125,0.136474140625,4.3003107495369415,1.7194472296859902,5.276151108100569,0.2054614679076277,0.0311755959644661,5.208619203519329,-1.519183406034048,B_cells
133,0.84146328125,0.126748916015625,1.3269477909617486,4.2115847517584255,5.489298040260537,0.423815182024668,-0.0414296409885826,0.0335141389183467,-1.8043157391059523,T_cells
134,1.004317734375,0.137617919921875,0.5657468516087744,-0.0866755597872763,4.15765458386579,0.5829103056812046,4.275908568381014,-0.5549728825176414,1.0560109024641235,Other cells
135,0.71046796875,0.09840859375,5.270654979378877,2.297366682583526,4.851602419097563,0.2628633824704229,-0.1869148873925613,5.123425258081612,2.3642926190009863,B_cells
136,0.693115078125,0.19454443359375,1.14659129971851,4.590179401566415,5.4416825314866974,1.376865291886416,-0.079204500230557,0.5753114668394418,0.7014007874473285,T_cells
137,0.974316640625,0.131516103515625,1.2407467485448822,4.603609225119987,5.441483438761606,0.063546753112895,-0.4556461160075905,-0.0206180890629555,-1.0226505636931391,T_cells
138,0.912260859375,0.119898173828125,0.3704753458790284,4.976369432763289,5.588432617067246,0.7292588186912254,-0.0400329833027078,0.5320090399083437,0.9242361840876104,T_cells
139,1.299104296875,0.3958898828125,3.2957722665237568,2.039451565956607,5.159725991497502,5.492725281969657,1.5687909863478349,1.459126971685508,4.1627018798290045,Monocytes
140,0.678904921875,0.118058271484375,-0.0765534656137265,4.755406766807988,5.083275383696377,0.8319963065266642,-0.0484614844982683,-0.0235972361438287,0.0861997269208135,T_cells
141,1.08407625,0.161006826171875,1.2559294758645947,4.068109721453116,5.041146619857607,1.9614801615890871,0.3131244165766009,0.5451363937695108,1.1427026188108411,T_cells
142,0.890353125,0.13354384765625,-0.0936789028245285,4.491541347938971,5.2935124909443525,0.8707092656092688,-0.5430332100075406,0.3832823319914651,0.0282564589747578,T_cells
143,0.86040703125,0.1374444921875,-0.0636880028399331,4.002321905328596,4.798285505563397,0.8557798205667599,2.298926799867589,0.5113667460233053,-0.2260892206167076,Other cells
144,0.75399421875,0.13023369140625,-0.7341599837683632,5.265639530740406,5.28416579708473,1.2608072846732672,0.1343316452190584,0.1855308913478101,-0.5011402045282763,T_cells
145,1.88062234375,0.18400326171875,2.4428033339887896,6.889715838143612,5.8180470700158535,0.9480549003876002,0.2266155670144405,-0.8852629077062426,2.4665860402141635,T_cells
146,1.240163828125,0.06958939453125,2.9621072473552394,4.307352804143092,4.427787804629888,0.7815395352203667,-0.3459831187066788,-0.40969281081093,1.2183661834243709,T_cells
147,0.684158828125,0.176186953125,1.5949365344021142,4.588221369120547,5.301959195259542,0.9979043761825636,0.1366791816973358,0.3068564147648774,0.9649388734572144,T_cells
148,0.863331953125,0.088398330078125,0.8025752141194549,4.376248528460589,5.051350932105609,0.6504420481079454,-0.2916990620934303,0.0832407199818656,0.9996635219031398,T_cells
149,0.80539828125,0.12303189453125,4.994303776661099,-0.5078481244670523,4.650782021832814,0.3009289144907563,0.3613094356710066,5.445671152300903,-1.5957357316108878,B_cells
150,0.807563046875,0.126058798828125,0.6611283252060649,4.297474936213439,4.956489671934529,0.8583231904879369,-0.1636675553059959,-0.3005291264578898,0.9492773288602534,T_cells
151,0.800000078125,0.077807763671875,0.8579556574268483,5.160720961491218,5.263606456109014,0.9710833431532044,0.354448844286428,-0.2153570201594728,0.7238323871443805,T_cells
152,0.88793296875,0.11079765625,0.937783528216068,4.709375358315218,5.183244076825912,0.5849286249283163,0.0757492527158864,-0.0662753898534647,0.1506354179444153,T_cells
153,0.717439765625,0.0661046142578125,5.6880609756526646,0.7204240065342354,4.720735698285786,0.8477854390305817,-0.1227456888409703,5.476229412365212,0.8001024665509201,B_cells
154,0.956133828125,0.147879638671875,1.5502161729393988,5.341083080821716,5.839419295429354,0.2059891880365012,-0.3122317143853524,0.4395587652521628,-0.7814582298492947,T_cells
155,0.674451015625,0.10063556640625,1.033392238626253,5.202402915466693,5.515757175520709,1.489753130865498,-0.5141964686603978,0.0893894467276768,0.2523985246428478,T_cells
156,0.8157040625,0.18286666015625,-0.3891886732124043,3.971134834592529,5.086824514096705,-0.1475668701936918,-0.3264179084057738,0.2545040717949649,-0.9273543529376868,T_cells
157,1.244058515625,0.435161015625,3.96013525706123,1.2103012481681226,4.792634083809891,5.15715693555387,1.689848195400279,-0.4272750362221889,3.545926040981223,Monocytes
158,1.08414296875,0.12959818359375,4.403187321315889,-0.126433932416658,5.08084292217622,0.6827404124641634,-0.622073040689603,5.042175357589632,-0.7367339023367425,B_cells
159,0.861886171875,0.10533134765625,1.473519416730555,4.960788762891545,5.519604918320602,0.9951862773639254,0.1286128477254653,1.1005496290452106,-0.3068240785914103,T_cells
160,1.21803796875,0.340958125,4.453730937143826,-1.1095176330086505,4.902251050043304,5.025591248642074,1.343477380621804,0.224779518196822,2.923908188843208,Monocytes
161,0.6900303125,0.153341142578125,-0.8617370523257599,4.336560246513416,5.294861781030606,0.4566764971018398,-0.3780564592500886,0.5977562533790499,0.3829153648927869,T_cells
162,0.708811015625,0.116708642578125,0.9429654579542152,4.837145676676994,5.113062070176197,0.6240549058870892,0.4341570617150155,-0.3339608198343099,-0.1667953945660123,T_cells
163,0.763683515625,0.1311428515625,0.2814214794710412,5.208233729250677,5.555069274007844,0.5566355107410408,-0.265415402403411,0.0590991482206007,0.4869809686576427,T_cells
164,0.94435421875,0.433492734375,3.5698529678855286,1.0823408373419985,4.847607009878544,5.014936757489847,1.4097861741109503,-1.1171256458095706,3.2532328669971866,Monocytes
165,0.972014921875,0.134785458984375,0.8280561686007072,4.158235452537085,5.511456115174875,0.5963178423796306,-0.2660650761081754,-0.0250474740896046,-0.6709749770843213,T_cells
